home_ownership,income,dti,fico,loan_status,
1,30500,12.99,685,1,
0,30000,28.56,670,1,
0,55000,20.59,695,1,
1,45000,3.89,690,1,
1,45000,10.67,665,1,
1,50000,29.11,665,1,
0,80000,13.35,670,1,
0,83000,21.24,690,1,
1,51000,24.4,660,1,
1,55000,11.26,675,1,
0,130000,10.54,725,1,
0,100000,16.97,755,1,
1,75000,5.36,675,1,
1,145000,2.01,705,0,
1,45000,12.97,680,1,
1,43200,6,670,1,
0,80000,30.68,675,1,
1,32000,30.5,740,1,
1,50000,33.44,670,1,
0,65000,22.69,670,1,
0,57000,16.8,660,1,
1,48000,26.78,700,1,
0,45000,22.67,705,0,
1,105000,20.13,695,0,
1,90000,16.96,660,1,
0,225000,6.72,730,1,
1,50000,20.96,715,1,
0,77000,22.1,695,1,
1,108000,12.09,665,1,
1,80000,8.99,770,1,
1,50000,18.58,660,1,
1,310000,12.94,660,0,
1,48000,25.23,725,0,
1,48000,9.23,660,1,
0,102000,20.72,670,1,
0,40000,14.46,730,1,
1,24000,12.2,660,1,
1,169000,12.24,705,1,
1,101000,14.23,705,1,
0,54670,5.95,665,1,
1,147660,10.12,700,1,
1,36000,21.27,680,0,
1,39000,27.48,675,1,
0,90000,14.56,685,1,
1,70000,20.32,725,1,
0,28000,14.79,700,1,
1,85000,16.35,660,1,
1,246000,9.34,725,1,
0,60000,19.22,685,1,
1,55000,31.07,665,1,
0,65000,25.3,665,1,
1,60000,20.32,670,1,
1,25000,10.03,710,1,
1,96000,18.63,700,1,
0,60000,26.82,660,1,
1,100000,13.09,760,1,
1,110000,9.01,695,1,
1,70000,18.1,695,1,
1,94000,27.89,735,1,
1,37000,23.48,660,0,
1,65000,5.5,735,1,
0,60000,24.42,685,0,
0,40000,26.4,660,0,
0,45000,26.35,665,1,
1,92000,11.02,785,1,
1,90000,22.17,690,1,
0,55000,8.31,685,1,
1,155400,11.24,665,1,
0,67500,18.68,705,1,
0,5000,72.84,690,1,
0,52000,19.36,690,1,
0,24000,31.4,660,1,
1,50000,27.15,665,1,
0,39000,17.6,660,0,
1,48000,18.77,680,1,
0,48000,27.74,660,0,
1,55000,1.64,790,1,
1,50000,16.63,760,1,
1,100000,28.14,675,1,
1,66000,18.29,715,1,
1,61000,19.95,675,1,
1,65000,4.29,680,1,
1,70000,14.08,700,1,
0,49000,11.12,775,1,
1,93000,17.82,665,1,
0,68000,36.9,665,0,
0,55000,19.68,700,1,
0,30000,26.52,660,0,
0,28000,14.57,745,0,
0,70000,14.88,675,1,
1,60000,30.58,720,1,
0,45000,30.53,670,1,
1,130000,26.59,675,1,
1,65000,9.92,715,1,
1,100000,12.86,665,1,
0,31471.21,3.81,665,0,
1,71884,20.2,710,0,
0,22880,10.7,695,1,
0,115000,24.53,685,0,
0,50000,29.59,670,1,
0,60000,16.56,660,1,
0,73000,21.46,665,0,
1,80000,11.87,680,1,
1,120000,13.36,690,1,
1,63578,9.43,730,1,
0,51400,13.61,660,1,
0,52000,19.13,660,1,
0,125000,0.47,730,1,
1,55588,14.49,675,1,
0,25190,12.53,705,1,
1,134000,19.16,675,1,
0,180000,9.97,715,1,
1,48000,14.98,675,0,
0,17000,12.85,695,0,
1,83200,9.45,730,0,
0,67000,16.99,700,1,
1,89000,8.12,675,0,
1,40000,18.48,720,1,
1,70000,5.83,675,1,
0,40080,21.5,685,1,
0,45000,15.65,685,0,
0,30000,4.28,725,1,
1,75000,20.52,685,0,
1,100000,18.84,675,1,
1,110000,10.15,680,1,
1,45000,12.72,705,1,
1,84000,6.81,700,1,
1,58000,13.93,675,1,
1,65000,22.28,690,1,
1,58000,28.66,710,1,
1,70000,16.2,710,1,
0,41000,23.79,665,1,
0,37297,25.93,675,1,
1,66000,14.36,670,1,
0,40000,12.84,680,1,
1,50000,20.64,685,1,
1,65000,15.42,675,1,
1,120000,14.39,665,1,
1,45000,9.73,765,1,
0,78000,26.69,680,0,
1,35000,24.25,670,0,
0,50000,12.79,680,1,
1,78000,23.62,675,1,
1,54500,26.18,690,1,
1,124500,15.61,705,1,
0,15538.8,15.15,670,1,
0,65000,6.28,665,1,
1,36000,29.87,680,1,
1,34000,17.23,660,1,
0,25000,34.04,675,0,
0,31000,7.08,690,1,
1,72000,27.78,690,1,
0,55000,23.45,660,0,
1,38400,26.66,695,1,
0,43500,34.08,665,0,
0,28200,15.23,690,1,
0,36000,21.15,675,0,
1,43000,14.43,790,1,
0,22500,33.71,675,1,
1,75000,15.5,710,1,
1,54000,27.65,710,1,
0,93000,28.97,685,1,
0,73000,22.28,675,1,
0,127000,1.95,685,1,
0,103560,15.02,670,1,
0,46500,20.23,680,1,
1,54000,22.33,685,0,
1,68000,12.71,700,1,
1,57000,23.28,690,1,
1,71700,29.12,670,1,
0,103000,16.72,730,1,
0,42000,7.11,710,1,
1,54000,3.69,660,0,
1,113000,14.86,675,0,
1,35000,16.07,705,1,
1,70000,3.72,670,0,
1,58000,14.98,665,0,
0,30000,17.36,670,0,
1,87000,11.83,680,1,
1,57700,22.67,725,1,
1,74832,31.7,680,1,
0,41000,21.92,680,1,
0,40000,21.33,660,1,
0,60000,11.03,680,0,
0,75000,12.88,685,1,
0,28000,23.15,675,0,
1,125000,21.86,695,0,
1,58000,21.15,725,0,
1,77960,13.53,680,1,
0,100000,23.24,730,1,
0,67700,19.5,675,1,
0,244000,12.9,700,1,
0,79000,29.3,680,0,
0,36000,29.23,715,1,
1,155000,26.32,740,1,
1,300000,6.88,700,1,
0,100000,12.44,700,1,
0,22157,28.55,665,0,
1,47000,35.24,705,1,
0,48083,16.58,700,1,
1,145000,9.27,740,1,
1,100000,15.53,745,1,
1,150000,7.87,695,1,
0,54000,15.04,670,1,
1,190849,22.77,675,1,
0,140000,6.87,680,0,
0,80000,14.05,760,1,
0,68000,7.92,710,1,
1,70000,10.53,785,1,
1,38000,14.94,675,1,
1,115000,22.1,755,1,
0,90000,18.72,705,1,
1,100000,25.5,705,0,
1,114000,9.71,695,1,
1,76000,13.28,710,0,
1,55000,14.2,660,0,
0,50000,20.6,685,1,
0,75000,10.22,680,1,
1,49000,15.41,695,1,
0,43743.18,12.59,660,1,
1,65000,10.4,740,1,
1,465000,5.7,665,1,
1,20000,25.93,700,0,
1,30000,4.56,725,1,
0,71000,19.3,695,1,
0,80000,11.75,680,1,
0,61050,16.24,675,0,
0,100000,22.81,670,1,
1,38000,29.06,660,1,
1,97000,12.37,700,0,
0,31000,14.63,675,0,
1,89500,34.51,690,1,
1,50000,25.04,665,1,
1,77000,10.66,780,1,
1,157000,4.68,670,1,
0,24000,33,690,1,
1,118000,34.16,670,0,
0,67000,16.59,680,0,
1,78000,15.75,710,1,
1,272000,5.45,705,0,
0,165000,17.99,665,0,
1,43000,13.54,775,1,
1,94000,11.78,715,1,
1,30000,37.8,695,1,
1,65000,27.16,725,1,
0,41000,27.25,660,1,
1,35898,29.56,715,1,
1,69000,17.27,690,1,
1,76900,13.41,680,1,
1,35000,21.23,745,0,
1,117027,16.99,710,1,
1,50000,18.96,665,1,
1,49500,24.19,660,0,
1,120000,9.62,680,1,
1,165000,3.58,800,1,
1,78000,3.63,715,0,
0,66000,19.78,665,1,
1,110000,15.35,665,1,
1,75800,15.41,695,1,
1,60000,22.25,780,0,
0,60000,16.7,735,1,
0,46000,12.21,705,1,
0,26000,19.34,665,1,
1,44000,21.9,690,1,
0,70000,26.38,670,1,
1,38000,20.09,665,1,
0,55500,8.17,660,1,
0,30000,9.76,690,1,
1,240000,11.74,710,1,
1,103000,21.16,675,1,
0,15300,32.47,665,0,
0,70000,28.72,665,0,
1,120000,8.58,705,1,
0,78000,3.51,685,1,
1,57500,32.21,660,1,
1,35000,28.57,660,1,
0,72000,14.02,675,0,
1,75000,32.33,715,1,
0,52000,13.51,710,0,
1,160000,13.83,715,1,
0,66400,18.62,660,1,
0,30000,18.08,670,1,
1,130000,12.09,680,0,
0,63000,29.92,680,0,
1,87000,8.64,705,1,
0,150000,1.12,685,1,
1,44000,24.51,715,1,
1,75000,17.22,680,0,
1,74000,30.77,685,0,
0,42000,28.51,685,1,
1,65000,31.48,700,0,
1,100000,32.47,690,1,
1,65000,9.19,740,1,
1,39000,32.49,670,1,
0,96000,2.69,710,1,
0,99908,14.39,665,1,
0,97000,9.6,720,1,
1,93000,16.98,750,1,
1,69000,9.53,740,1,
0,69000,29.51,665,0,
0,42997,32.74,665,1,
1,100000,9.25,670,1,
0,13000,23.36,700,0,
0,54000,23.91,700,1,
1,45828,21.26,705,0,
1,98000,8.63,725,1,
1,69000,20.63,740,1,
0,20000,21.66,675,1,
1,40000,23.19,660,1,
1,75000,29.17,720,1,
1,60000,18.7,775,1,
1,75000,27.61,660,0,
1,63000,8.76,700,1,
1,48154.35,28.28,700,1,
1,140000,7.47,670,1,
0,95000,20.54,685,1,
1,26000,17.04,695,1,
1,57000,12.69,660,1,
0,68000,20.26,675,0,
0,84234,23.54,755,1,
1,60000,20.24,695,1,
0,30000,24.88,685,0,
0,55000,11.78,680,0,
0,29700,17.62,700,1,
0,50000,7.37,685,1,
1,65000,10.45,660,1,
0,55000,17.35,685,0,
0,224000,10.6,680,1,
0,52000,18.19,680,1,
1,80000,26.5,675,1,
0,105000,4.67,755,1,
1,60000,17.42,685,1,
1,100000,14.9,660,1,
0,75000,23.49,665,1,
0,48000,20.78,660,1,
0,84000,3.74,700,1,
0,68000,22.54,675,1,
0,25000,33.89,670,1,
1,75000,8.67,670,1,
1,125000,25.7,770,1,
0,57000,16.63,685,1,
0,45504,20.15,670,1,
0,72000,18.5,665,1,
1,54000,11.36,675,1,
0,63000,29.39,705,1,
0,90000,15.04,775,1,
1,100000,13.75,675,1,
1,174996,0,800,1,
1,85000,20.18,690,0,
1,38000,12.28,715,1,
0,80000,4.86,675,1,
0,62000,14.23,670,1,
1,72000,25.53,680,1,
1,57000,12.59,660,1,
1,120000,1.88,665,1,
0,60000,6.22,700,1,
0,60000,10.22,720,1,
1,100000,4.37,755,0,
0,51000,23.03,715,1,
0,90000,13.37,675,1,
1,70000,12.67,665,1,
0,90000,29.11,685,0,
0,75000,21.98,715,1,
1,86900,13.45,670,1,
1,38771,23.65,710,0,
1,33000,30.36,660,1,
1,150000,23.99,765,1,
0,103500,17.94,660,1,
1,71000,5.17,665,1,
1,105000,12.95,665,1,
0,87000,38.2,710,0,
0,33000,28.04,670,0,
1,175000,7.47,760,1,
0,55000,15.91,680,0,
1,24500,9.8,695,1,
1,68000,26.09,665,0,
0,76800,9.63,680,1,
1,38000,32.03,700,0,
0,175000,12.6,670,0,
0,60000,8.2,665,0,
1,59100,2.23,670,0,
0,27000,17.96,670,1,
1,35000,28.26,710,0,
1,65000,20.24,685,1,
0,58000,32.88,665,1,
0,42000,12.17,675,1,
0,53000,7.65,700,0,
1,138000,13.94,685,1,
0,39000,19.35,680,0,
1,32000,16.43,725,0,
0,47000,28.85,715,0,
0,45000,19.01,715,1,
1,48000,37.03,725,0,
0,57500,1.51,675,1,
0,55000,11.17,660,1,
1,61000,18.59,705,1,
0,56000,12.71,715,1,
1,58000,13.59,690,1,
1,154500,15.89,680,1,
1,52000,24.28,670,1,
1,93000,9.21,690,1,
1,200000,11.35,715,1,
0,63500,31.37,680,1,
1,175000,13.63,720,0,
1,170000,22.99,685,0,
0,38000,7.55,710,1,
0,34000,25.63,715,1,
1,55000,16.21,675,1,
0,25000,9.03,670,1,
1,112000,29.77,665,1,
1,97000,21.44,685,1,
1,75000,28.86,770,1,
1,104000,17.32,685,0,
1,58000,15.7,745,1,
0,100000,9.34,660,1,
1,50000,7.06,745,1,
1,60000,14.66,690,1,
0,96000,13.99,670,1,
0,48000,21.3,685,1,
0,72831,29.56,680,1,
1,85000,16.74,675,1,
0,55000,21.38,695,1,
1,58000,25.86,770,1,
1,59000,13.1,675,0,
1,22917,13.04,680,1,
1,53099.28,15.62,670,1,
0,188000,9.6,785,1,
1,65000,11.91,695,1,
0,85000,6.59,790,1,
0,43000,15.35,660,0,
1,39500,28.77,690,1,
1,41000,19.17,680,1,
0,22000,1.36,730,1,
1,47000,8.66,660,1,
1,105000,13.8,720,1,
1,80000,26.84,745,1,
0,36000,14.63,670,1,
1,56000,18.73,675,1,
0,46000,36.55,665,1,
0,107000,9.32,700,1,
0,80000,13.58,705,0,
1,30000,32.8,680,1,
0,44200,14.77,675,1,
0,47600,30.38,660,1,
0,64000,22.81,690,0,
0,45760,24.57,660,0,
0,46000,23.29,660,1,
1,45000,26.56,680,1,
0,35000,18.39,660,1,
0,47000,33.73,720,1,
0,47000,19.28,675,1,
1,84000,13.43,710,0,
0,65000,22.08,665,1,
0,48800,37.9,670,1,
1,55000,20.9,705,1,
0,52000,26.15,660,0,
0,47000,21.91,660,1,
0,64000,22.52,675,1,
1,78000,23.31,680,1,
1,36000,22.23,715,1,
1,107000,11.76,670,1,
1,96000,13.65,690,1,
1,55000,4.65,680,1,
0,113800,10.24,665,1,
0,150000,27.19,715,1,
1,100000,18.11,670,1,
0,35000,15.26,745,0,
1,50000,9.1,675,1,
0,25000,16.13,660,1,
0,36134.37,15.98,700,1,
0,82000,22.14,725,0,
0,65000,18.93,680,1,
0,26000,25.16,705,1,
0,61000,24.24,710,1,
0,70000,6.64,665,1,
0,82751.76,18.14,660,1,
1,65000,14.11,705,1,
0,36000,10.03,700,1,
0,48000,27.28,665,1,
1,119000,5.24,660,1,
0,36000,8.93,675,0,
1,48000,6.55,665,1,
0,25000,13.35,660,0,
1,55000,14.42,725,1,
1,82500,19,730,1,
1,51924,23.76,680,1,
1,62000,21.22,665,1,
1,120000,13.28,725,1,
0,109500,18.85,680,0,
0,70000,6.09,680,1,
1,46000,17.79,685,0,
0,70000,21.93,665,0,
1,73000,32.86,675,0,
0,95000,12.48,660,1,
1,165000,26.33,695,1,
1,110000,7.58,740,1,
1,75000,19.98,690,1,
0,36000,15.47,695,0,
0,129000,2.53,670,1,
0,36000,28.93,705,1,
1,52000,11.61,775,1,
0,24000,4.25,745,1,
0,40352,25.46,660,1,
1,65000,1.64,710,1,
1,53000,22.64,700,1,
1,66000,18.95,735,1,
0,64000,7.51,750,1,
1,96000,19.78,685,1,
1,120000,2.97,695,1,
1,85000,6.55,750,1,
1,53000,37.91,660,1,
0,160000,27.38,815,1,
1,46000,12.08,675,1,
1,71000,11.61,660,1,
1,65000,19.87,690,1,
1,81000,19.51,690,1,
1,84000,18.96,715,0,
1,68000,8.22,680,1,
0,98000,19.46,725,1,
0,55000,19.55,680,1,
0,66500,27.41,660,1,
0,28000,11.74,695,1,
1,50000,17.36,780,1,
1,55000,28.04,755,1,
0,32004,15.37,705,0,
0,50000,19.52,730,1,
0,65878,7.91,730,1,
1,42000,1.66,735,1,
0,35700,17.82,675,1,
0,33500,18.42,715,1,
0,32000,18.18,690,1,
1,80000,14.15,710,1,
1,32000,23.67,705,0,
1,360000,6.73,670,1,
0,30000,19.76,680,1,
1,58000,17.85,695,0,
1,130000,9.97,705,1,
0,300000,8.9,685,1,
0,65000,14.92,670,0,
0,70000,11.4,735,1,
1,51300,10.62,670,1,
1,195000,9.07,670,1,
0,30996,31.82,660,1,
1,114000,13.29,800,1,
0,108000,34.81,675,0,
1,45750,7.21,675,1,
0,50000,18.63,670,0,
1,80000,14,685,1,
1,42000,10.09,705,1,
0,95000,8.3,685,1,
1,77625,10.78,670,1,
1,66179,29.02,695,1,
0,94570,12.84,705,1,
1,107000,20.47,700,1,
1,90000,19.35,720,1,
1,56500,23.3,715,1,
1,75000,16.08,680,1,
1,55000,32.65,695,1,
1,74000,18.12,680,0,
1,35000,24.21,675,1,
0,60000,20.8,775,1,
1,45000,20.43,720,1,
1,25000,12.1,690,1,
1,54000,27.53,680,1,
1,88645,17.86,680,1,
1,110000,29.97,690,1,
1,85000,6.08,755,1,
0,95000,10.54,720,1,
0,72000,3.33,665,1,
0,59000,25.9,660,0,
1,36211,17.63,670,1,
0,41600,30.29,680,1,
0,90000,8.53,670,1,
0,60000,13.44,660,0,
0,384000,1.78,680,1,
1,80000,10.97,735,1,
1,63240,11.88,715,1,
1,42000,38.57,740,0,
1,42000,11.37,695,1,
0,95000,13.61,720,1,
1,79100,16.28,725,1,
0,35000,26.1,680,1,
1,138000,34.47,735,1,
0,38000,25.68,685,0,
1,100000,15.17,670,1,
1,83000,22.01,675,1,
0,85000,18.42,710,1,
1,30000,26.6,670,1,
0,41000,29.98,670,1,
0,60000,13.62,710,0,
0,50000,11.47,740,1,
1,92700,20.92,690,1,
1,55000,27.41,710,1,
1,133000,9.58,795,1,
1,50000,14.37,695,1,
1,90000,22.76,720,1,
0,75000,22.53,700,0,
1,120000,25.99,705,0,
1,51000,31.66,695,0,
0,57550.1,4.5,660,1,
0,95000,17.56,715,0,
1,88000,27.02,690,0,
0,18000,29.2,675,0,
1,96000,8.59,695,1,
1,35000,8.92,690,1,
1,60000,32.74,750,1,
0,160000,8.84,695,0,
0,30000,10.32,685,1,
1,90000,15.08,730,1,
1,53000,12.57,665,1,
0,45000,34.13,705,1,
1,96900,9.67,685,1,
0,46100,29.16,700,1,
1,150000,11.04,700,1,
0,33000,23.89,705,1,
0,55000,17.26,675,1,
0,85000,18.1,685,1,
1,88000,10.57,780,1,
0,30000,6.84,725,1,
1,48000,20.95,665,0,
0,100000,26.28,675,0,
1,68500,19.64,675,1,
1,33600,20.79,680,1,
0,53000,38.18,660,0,
1,55000,12.55,670,1,
1,34000,8.26,750,1,
0,97000,8.33,665,1,
1,90000,32.93,695,1,
1,83000,20.46,680,1,
0,45000,20.93,660,0,
1,48185.06,21.52,690,1,
1,65000,22.27,725,1,
1,50707.67,28.83,700,1,
1,40000,16.23,695,1,
0,54415,17.03,700,1,
1,139000,21.05,710,1,
1,104000,18.77,710,0,
1,42000,16.63,680,1,
0,89000,12.53,695,1,
0,68400,27,665,1,
0,90000,13.37,690,1,
1,60000,9.87,690,0,
1,200000,19.6,685,1,
1,155600,13.57,675,1,
0,45000,30.57,680,1,
1,118800,14.17,785,1,
0,40560,22.43,665,0,
0,43000,22.3,680,1,
1,80000,33.44,695,0,
0,80000,14.37,685,1,
0,45000,31.47,670,1,
0,30000,31.76,715,1,
0,62467,13.87,675,1,
1,50000,28.97,800,1,
1,38000,22.39,695,1,
1,65000,10.04,680,1,
0,78000,13.08,675,0,
0,45000,21.41,660,1,
1,41000,29.01,715,1,
0,76000,4.63,710,1,
1,30000,15.53,685,1,
0,86024,18.79,700,1,
1,80000,4.4,705,1,
1,17518.95,23.44,700,1,
1,60000,1.58,825,1,
0,70000,16.49,670,1,
0,64000,11.19,725,1,
1,62568,16.13,755,1,
1,39000,8.37,685,1,
1,75000,12.62,700,1,
1,60000,14.16,670,1,
0,40000,27.63,700,0,
1,280000,7.12,710,1,
0,100000,20.51,685,1,
0,20956.2,11.8,665,1,
1,50000,11.92,740,1,
1,38000,8.75,750,1,
1,26000,27.05,685,1,
0,50000,2.19,710,0,
1,132000,8.14,670,1,
0,32000,4.31,665,1,
1,41000,12.5,665,1,
1,40000,19.41,695,1,
0,35502,11.83,775,1,
1,140000,25.4,705,1,
1,60000,18.54,675,0,
1,35000,6.14,665,1,
1,35000,27.27,775,0,
1,123000,3.54,680,1,
1,85000,25.84,710,1,
1,60000,32.58,685,1,
0,42000,11.2,670,1,
1,31000,11.89,670,1,
1,75000,27.7,700,1,
0,35000,12,765,1,
0,75000,24.96,680,1,
1,53000,32.09,710,1,
1,102000,22.11,690,0,
0,54000,4.73,715,1,
0,65000,13.79,720,1,
0,150000,2.77,660,1,
1,86000,27.81,675,1,
0,38000,18.41,715,0,
1,60000,32.44,670,0,
1,750000,3.65,710,1,
1,87000,21.27,710,1,
0,35000,12.65,680,1,
1,35000,20.82,705,1,
0,62500,13.36,675,1,
1,30000,32.27,675,1,
0,45000,7.36,690,0,
1,50000,35.77,695,1,
0,85000,19.14,675,0,
1,100000,14.57,685,1,
1,72000,36.1,705,1,
1,81500,19.82,690,1,
0,40000,18.45,665,1,
0,30000,37.88,695,1,
0,43000,14.18,680,1,
1,125000,23.3,715,1,
1,83000,16.7,680,0,
1,41000,28.16,705,0,
1,27000,36.49,665,1,
1,100000,7.28,685,1,
1,102000,17.62,690,1,
1,130000,9.94,715,0,
1,64000,18.49,710,1,
1,150000,8.66,685,1,
0,20800,11.94,795,1,
1,90000,29.33,685,1,
1,45000,19.15,680,1,
1,29400,32.69,690,0,
1,110906,12.82,705,1,
1,99680,5.04,710,1,
0,36000,3.7,725,1,
1,55000,17.02,710,1,
1,102000,33.79,745,1,
1,84289,23.09,720,1,
1,75000,17.2,680,1,
1,70000,15.43,750,1,
0,107000,11.86,695,1,
1,40000,9.38,670,0,
1,151000,19.72,670,1,
1,46000,29.32,720,0,
1,110000,26.1,675,1,
1,38000,21.16,680,1,
1,60000,16.34,665,1,
1,29200,14.55,665,1,
1,36500,14.04,675,1,
0,25000,14.79,760,0,
1,210000,5.12,780,1,
1,60000,17.84,695,1,
1,60000,18.56,725,1,
0,55000,29.15,710,1,
0,48000,34.7,665,0,
1,43575,19.47,765,1,
1,50000,30.94,745,1,
0,120000,27.29,745,1,
1,92000,7.77,745,1,
1,87500,17.09,690,1,
1,95000,3.68,715,1,
0,70000,12.01,780,1,
1,60000,19,690,1,
1,65000,9.14,705,1,
1,320000,16.24,665,1,
1,56000,16.96,710,1,
0,85000,2.86,705,1,
1,75000,11.62,660,1,
1,80000,8.57,820,1,
1,90000,20.93,660,1,
0,70000,10.83,700,1,
0,48558,18.48,675,1,
0,15000,14.48,665,1,
0,78000,21.58,715,1,
1,70450,25.47,685,1,
1,73000,12.38,660,1,
1,130000,0.9,770,1,
1,60000,13.6,670,0,
1,35000,22.96,770,1,
1,100000,12.1,715,0,
1,46800,14.59,685,1,
0,150000,12.7,675,1,
1,77400,19.54,670,1,
0,80000,9.01,670,1,
1,10000,31.69,680,0,
0,119000,12.92,660,1,
1,85000,12.09,685,1,
0,53782,2.57,705,1,
0,47000,10.73,680,1,
1,85000,30.68,765,1,
1,63000,5.9,685,1,
0,54000,13.73,675,1,
1,50000,18.65,675,1,
0,92000,10.88,690,1,
1,83000,5.52,660,0,
0,37000,16.74,665,1,
1,82000,12.34,700,1,
1,120000,19.87,685,1,
0,92000,24.6,795,1,
0,118000,8.38,680,1,
1,40000,14.76,675,1,
0,150000,22.64,660,1,
1,90000,14.25,675,1,
1,56100,20.04,670,1,
1,45000,13.44,720,0,
1,53000,5.73,660,1,
1,70000,17.49,695,1,
1,50000,19.66,715,1,
1,50000,26.84,730,1,
1,108000,9.29,660,1,
1,50000,9.41,745,1,
1,50149,29.5,660,1,
1,100000,12.05,710,1,
1,26949.37,6.01,710,0,
1,82000,5.9,705,1,
1,135000,10.78,755,1,
1,62000,22.34,660,0,
1,72000,28.22,700,1,
0,67800,14.6,675,1,
1,55000,22.28,740,1,
1,70000,20.76,685,1,
0,62000,24.82,660,1,
0,35000,16.09,660,1,
1,68000,18.93,665,0,
0,52000,30.19,710,0,
1,154000,6.7,725,1,
0,109000,15.99,665,1,
1,56000,25.35,665,1,
1,69200,19.18,675,0,
0,42000,27.23,710,1,
1,54470,20.09,705,1,
0,100000,20.78,670,1,
1,82000,18.91,690,0,
0,95000,19.48,660,1,
1,72900,13.94,715,0,
1,90100,6.97,690,1,
0,70000,10.88,685,1,
1,90000,32.4,730,1,
1,259000,18.06,745,1,
0,55000,27.91,670,1,
0,80000,12.24,675,1,
0,40000,20.49,665,1,
0,130000,27.27,720,1,
0,80000,7,665,1,
1,65100,33.75,700,1,
0,75000,25.71,680,1,
1,125000,14.95,685,1,
1,76000,21.14,705,1,
1,120000,15.86,680,1,
0,85000,22.84,805,1,
1,85000,24.16,745,1,
1,145000,27.23,695,1,
0,41600,10.24,670,1,
0,29120,11.01,660,1,
0,18846,26.11,685,1,
1,99610,23.84,710,1,
1,115000,12.78,670,1,
0,47500,19.02,660,1,
1,46000,32.04,720,1,
1,130000,3.15,810,1,
1,60000,4.42,685,1,
1,115000,12.05,695,1,
1,95000,17.65,675,1,
1,65000,30.35,700,1,
0,45000,21.06,665,1,
0,35000,18.07,660,1,
1,57000,16.11,660,1,
0,83000,9.72,720,1,
0,30000,12.76,660,1,
1,100000,11.45,685,1,
0,92000,26.77,755,1,
1,150000,13.96,665,1,
0,42000,23.54,700,0,
1,19200,0.63,760,1,
1,35000,19.43,695,1,
1,70000,30.52,685,1,
0,55000,17.04,700,1,
1,50000,14.35,660,1,
1,125000,20.9,700,0,
0,53000,20.63,695,1,
0,42000,15.76,670,1,
0,76000,29.56,680,0,
1,60000,7.08,665,1,
0,85000,23.07,680,0,
1,94507,14.63,690,1,
0,61000,28.74,660,1,
0,50000,24.53,695,0,
0,45900,17.57,685,1,
1,54000,26.69,675,0,
1,72000,24.6,675,1,
1,37000,16.51,695,1,
0,130000,28.02,725,0,
1,120000,22.07,715,1,
1,53000,9.4,730,1,
0,83500,19.62,700,1,
0,35000,17.22,715,1,
0,133200,27.11,670,0,
1,66500,8.63,695,1,
0,96000,18.25,665,1,
1,35000,9.8,780,1,
1,171960,3.85,690,1,
0,175000,8.83,680,0,
0,22200,32.49,665,1,
1,99000,17.29,685,0,
0,30000,33.64,695,0,
0,65300,22.17,685,1,
1,151900,0.81,785,1,
0,70000,10.29,695,1,
1,68000,4.71,730,1,
0,27000,12.13,675,1,
1,38000,26.87,735,1,
1,95000,16.11,710,1,
1,350000,3.37,665,0,
1,45000,7.31,700,1,
1,60000,24.81,715,1,
0,65000,9,680,1,
1,70000,27.05,740,1,
1,50828,27.81,705,1,
0,200000,28.18,730,0,
0,29000,6.04,755,1,
1,23232,11.11,705,1,
0,85000,15.73,690,1,
1,82000,12.66,680,1,
1,64000,17.96,720,1,
1,45219,36.81,665,0,
1,73000,21.72,700,1,
0,49375,28.24,685,1,
1,80000,12.96,660,1,
1,68000,27.04,690,1,
0,45000,5.24,700,0,
1,106552,19.16,730,1,
1,75000,14.48,750,1,
1,15600,9.85,725,1,
1,60000,25.36,700,1,
1,31000,11.89,665,1,
0,150000,12.51,680,1,
1,50000,15.28,660,1,
1,70824,24.82,695,1,
0,46000,22.36,665,0,
1,90823,28.74,670,1,
1,100000,29.09,675,0,
0,46000,20.3,690,1,
1,62000,20.03,705,1,
1,75000,24.62,680,1,
1,147824,30.06,670,0,
0,40000,21.3,660,0,
0,52000,17.67,660,0,
1,72000,25.58,660,0,
0,60000,4.7,695,1,
0,10000,2.76,790,1,
1,52000,4.41,665,1,
1,60000,23.8,760,1,
0,20000,19.27,690,1,
1,55000,22.54,685,1,
1,87500,13.37,670,1,
0,110000,15.47,665,1,
1,44000,16.23,735,1,
0,25000,14.16,690,1,
1,102000,6.69,690,1,
1,115000,11.42,680,1,
0,53000,19.43,680,1,
1,75000,23.46,665,0,
0,105500,10.7,705,1,
1,99884,21.53,695,1,
1,95000,15.65,715,1,
0,52000,9.46,680,1,
1,90000,26.76,690,1,
0,103000,13.22,675,1,
1,100000,24.57,690,1,
0,71000,11.78,705,1,
1,110000,16.55,665,1,
1,110000,14.42,705,1,
0,45000,33.83,665,0,
1,46000,34.52,730,1,
1,105000,23.67,690,1,
1,55000,18.09,740,1,
1,54000,6.71,695,1,
0,85000,19.99,665,1,
1,47840,10.82,700,1,
1,79000,16.35,670,0,
0,60000,11.34,685,1,
0,70000,21.76,690,1,
1,63500,20.94,695,0,
0,94700,26.08,680,0,
1,90000,16.25,680,1,
1,54600,28.11,660,1,
1,95000,38,740,1,
1,40000,19.65,700,1,
0,46000,13.8,680,1,
1,50000,23,695,0,
0,77000,11.19,660,0,
0,125000,21.5,670,1,
1,86000,9.2,700,1,
0,48000,4.85,670,0,
1,76800,5.52,805,1,
0,50000,17.57,685,1,
1,135000,26.79,685,1,
0,70000,20.23,690,1,
